step,timestamp,action,price,shares,reward,transaction_cost,slippage,time_penalty
124,2023-07-03 08:05:50.024437448,1,194.2,103.0,-0.12827340928928954,0.07183700928926906,0.040000000000020464,0.0164364
126,2023-07-03 08:05:55.436487276,1,194.12,184.0,-0.23711981803553106,0.08031621803554471,0.13999999999998636,0.0168036
132,2023-07-03 08:06:13.187564319,2,194.1,112.0,-0.22647331023423378,0.12950601023422126,0.0800000000000125,0.0169673
133,2023-07-03 08:06:13.187564319,1,194.1,193.0,-0.13288580464464705,0.03591850464463453,0.0800000000000125,0.0169673
134,2023-07-03 08:06:13.187564319,2,194.09,234.0,-0.13236551820430498,0.025398218204301576,0.09000000000000341,0.0169673
135,2023-07-03 08:06:13.187564319,1,194.07,94.0,-0.21494930870315587,0.08798200870314223,0.11000000000001364,0.0169673
136,2023-07-03 08:06:18.407946816,2,194.15,83.0,-0.12678341803554585,0.08031621803554471,0.030000000000001137,0.0164672
137,2023-07-03 08:06:18.408863244,1,194.07,246.0,-0.3078421575185475,0.18137955751853382,0.11000000000001364,0.0164626
138,2023-07-03 08:06:18.654901929,1,194.13,113.0,-0.11044440435158248,0.04399100435157111,0.05000000000001137,0.0164534
139,2023-07-03 08:06:26.517259528,2,194.11,77.0,-0.11234061820429475,0.025398218204301576,0.06999999999999318,0.0169424
140,2023-07-03 08:06:26.517259528,2,194.01,177.0,-0.2672586180355606,0.08031621803554471,0.17000000000001592,0.0169424
142,2023-07-03 08:06:26.517259528,2,194.0,155.0,-0.3046979139339104,0.10775551393390358,0.18000000000000682,0.0169424
143,2023-07-03 08:06:26.517259528,1,194.0,65.0,-0.437891054106641,0.24094865410663419,0.18000000000000682,0.0169424
145,2023-07-03 08:06:32.594692998,1,194.07,233.0,-0.041879318204301574,0.025398218204301576,0.0,0.0164811
146,2023-07-03 08:06:38.241738658,1,194.07,233.0,-0.0786289749764057,0.062212674976405695,0.0,0.0164163
147,2023-07-03 08:06:38.329620530,2,194.07,224.0,-0.04185891820430158,0.025398218204301576,0.0,0.0164607
148,2023-07-03 08:06:39.826437098,1,194.05,252.0,-0.21644672322315445,0.17959252322317262,0.01999999999998181,0.0168542
149,2023-07-03 08:06:39.826437098,2,194.03,176.0,-0.21748663607108148,0.16063243607108943,0.03999999999999204,0.0168542
151,2023-07-03 08:06:39.826437098,1,194.0,205.0,-0.20324345743821054,0.11638925743821735,0.06999999999999318,0.0168542
155,2023-07-03 08:06:39.827771604,2,194.0,145.0,-0.2005670848243751,0.11358428482438193,0.06999999999999318,0.0169828
157,2023-07-03 08:06:39.827771604,1,194.0,190.0,-0.17855737804102545,0.09157457804103226,0.06999999999999318,0.0169828
160,2023-07-03 08:06:46.571931517,1,194.07,224.0,-0.04182131820430157,0.025398218204301576,0.0,0.0164231
161,2023-07-03 08:07:01.455192703,1,194.07,51.0,-0.08372286911273545,0.06719736911273545,0.0,0.0165255
162,2023-07-03 08:07:04.643817077,2,194.07,54.0,-0.16047300435156542,0.04399100435157111,0.09999999999999432,0.016482
163,2023-07-03 08:07:08.276481637,1,194.01,174.0,-0.2569781180355413,0.08031621803554471,0.1599999999999966,0.0166619
164,2023-07-03 08:07:08.276481637,2,194.0,171.0,-0.22258040464462203,0.03591850464463453,0.1699999999999875,0.0166619
165,2023-07-03 08:07:08.276481637,2,194.0,180.0,-0.25849890928925656,0.07183700928926906,0.1699999999999875,0.0166619
166,2023-07-03 08:07:08.277695844,2,194.0,232.0,-0.4353155999056103,0.24885069990562278,0.1699999999999875,0.0164649
168,2023-07-03 08:07:20.349525673,1,194.11,114.0,-0.10185851820427543,0.025398218204301576,0.05999999999997385,0.0164603
170,2023-07-03 08:07:21.830531823,1,194.07,66.0,-0.15255010464462884,0.03591850464463453,0.09999999999999432,0.0166316
174,2023-07-03 08:07:23.809281857,2,194.16,162.0,-0.09367606911272636,0.06719736911273545,0.009999999999990905,0.0164787
176,2023-07-03 08:07:30.447356491,2,194.16,154.0,-0.04187901820430158,0.025398218204301576,0.0,0.0164808
178,2023-07-03 08:07:34.737986629,2,194.16,111.0,-0.12422051393390357,0.10775551393390358,0.0,0.016465
180,2023-07-03 08:07:35.477451215,2,194.16,196.0,-0.13834417550016448,0.12180557550016448,0.0,0.0165386
181,2023-07-03 08:07:35.477451215,2,194.16,88.0,-0.11077496012723331,0.08423636012724241,0.009999999999990905,0.0165386
182,2023-07-03 08:07:39.757477498,1,194.17,254.0,-0.09676471803554472,0.08031621803554471,0.0,0.0164485
183,2023-07-03 08:07:40.788579522,1,194.17,134.0,-0.15561317030934327,0.13911177030934327,0.0,0.0165014
186,2023-07-03 08:07:54.507645057,2,194.08,225.0,-0.1771687180355288,0.08031621803554471,0.07999999999998408,0.0168525
187,2023-07-03 08:07:54.507645057,1,194.07,189.0,-0.286445023223176,0.17959252322317262,0.09000000000000341,0.0168525
188,2023-07-03 08:07:54.507645057,2,194.07,191.0,-0.286445023223176,0.17959252322317262,0.09000000000000341,0.0168525
189,2023-07-03 08:07:54.508834193,2,194.06,107.0,-0.19721651803553902,0.08031621803554471,0.09999999999999432,0.0169003
191,2023-07-03 08:07:54.508834193,2,194.04,128.0,-0.20409766911274002,0.06719736911273545,0.12000000000000455,0.0169003
194,2023-07-03 08:07:55.827897014,1,194.07,147.0,-0.09673021803554471,0.08031621803554471,0.0,0.016414
197,2023-07-03 08:08:02.523837858,2,194.14,105.0,-0.10703381803556404,0.08031621803554471,0.010000000000019327,0.0167176
199,2023-07-03 08:08:05.494156630,1,194.07,120.0,-0.19807737281721882,0.1015928728172063,0.0800000000000125,0.0164845
201,2023-07-03 08:08:16.990744776,2,194.08,167.0,-0.11276745461288654,0.07619465461290473,0.01999999999998181,0.0165728
202,2023-07-03 08:08:24.284550456,2,194.1,141.0,-0.04188821820430158,0.025398218204301576,0.0,0.01649
203,2023-07-03 08:08:27.782289263,2,194.1,69.0,-0.14356284241218414,0.056792142412190966,0.06999999999999318,0.0167707
211,2023-07-03 08:08:43.196226286,1,194.09,61.0,-0.062382304644625436,0.03591850464463453,0.009999999999990905,0.0164638
212,2023-07-03 08:08:45.366675240,2,194.08,61.0,-0.06190911820428338,0.025398218204301576,0.01999999999998181,0.0165109
213,2023-07-03 08:08:53.343838795,1,194.05,227.0,-0.10824697804103227,0.09157457804103226,0.0,0.0166724
214,2023-07-03 08:08:53.343838795,2,194.06,197.0,-0.13698861803553675,0.08031621803554471,0.03999999999999204,0.0166724
216,2023-07-03 08:08:54.262741699,2,194.05,30.0,-0.18484697612859524,0.09836687612860205,0.06999999999999318,0.0164801
221,2023-07-03 08:09:28.098380390,1,194.01,55.0,-0.13676211803556518,0.08031621803554471,0.040000000000020464,0.0164459
222,2023-07-03 08:09:29.194412216,1,194.0,200.0,-0.5822212416524071,0.4957534416524139,0.06999999999999318,0.0164678
223,2023-07-03 08:09:44.674267162,2,194.0,68.0,-0.49754065573566464,0.4507736557356635,0.030000000000001137,0.016767
224,2023-07-03 08:09:44.674267162,2,194.0,148.0,-0.1139643691127366,0.06719736911273545,0.030000000000001137,0.016767
225,2023-07-03 08:09:44.674267162,1,194.0,227.0,-0.09756343640860429,0.05079643640860315,0.030000000000001137,0.016767
226,2023-07-03 08:09:44.674267162,2,194.0,51.0,-0.12708321803554584,0.08031621803554471,0.030000000000001137,0.016767
227,2023-07-03 08:09:44.674267162,1,194.0,190.0,-0.1862433703093444,0.13911177030934327,0.030000000000001137,0.0171316
228,2023-07-03 08:09:44.674267162,2,194.0,191.0,-0.30111378204301686,0.25398218204301576,0.030000000000001137,0.0171316
229,2023-07-03 08:09:44.674267162,2,194.0,214.0,-0.07252981820430271,0.025398218204301576,0.030000000000001137,0.0171316
230,2023-07-03 08:09:44.674267162,1,194.0,129.0,-0.12744781803554583,0.08031621803554471,0.030000000000001137,0.0171316
231,2023-07-03 08:09:44.674267162,2,194.0,129.0,-0.14160003075502253,0.09503143075502138,0.030000000000001137,0.0165686
235,2023-07-03 08:09:44.674469331,1,193.99,148.0,-0.31041318204300783,0.25398218204301576,0.03999999999999204,0.016431
237,2023-07-03 08:09:57.033173375,1,193.98,81.0,-0.09195301820431295,0.025398218204301576,0.05000000000001137,0.0165548
238,2023-07-03 08:09:57.100827328,2,193.97,133.0,-0.13881387497640796,0.062212674976405695,0.060000000000002274,0.0166012
239,2023-07-03 08:09:57.100827328,2,193.97,96.0,-0.041865118204301575,0.025398218204301576,0.0,0.0164669
255,2023-07-03 08:11:05.869460884,1,193.94,87.0,-0.0619458182043118,0.025398218204301576,0.020000000000010232,0.0165476
259,2023-07-03 08:11:08.479769664,2,193.96,87.0,-0.37589314644634525,0.35918504644634525,0.0,0.0167081
260,2023-07-03 08:11:08.479769664,1,193.96,93.0,-0.09733141803554471,0.08031621803554471,0.0,0.0170152
262,2023-07-03 08:11:08.479769664,1,193.96,123.0,-0.04241341820430158,0.025398218204301576,0.0,0.0170152
265,2023-07-03 08:11:30.432397079,1,193.99,107.0,-0.2679529325124417,0.25142953251244166,0.0,0.0165234
266,2023-07-03 08:11:31.974718545,1,194.0,87.0,-0.3965694230200855,0.3801257230200855,0.0,0.0164437
267,2023-07-03 08:11:31.974725138,1,194.0,135.0,-0.28519907645094184,0.2687894764509418,0.0,0.0164096
269,2023-07-03 08:11:31.974736197,1,194.0,71.0,-0.2852170764509418,0.2687894764509418,0.0,0.0164276
270,2023-07-03 08:11:31.974748090,2,194.0,210.0,-0.2852636764509418,0.2687894764509418,0.0,0.0164742
272,2023-07-03 08:11:31.974764913,2,194.0,137.0,-0.06063440435157111,0.04399100435157111,0.0,0.0166434
274,2023-07-03 08:11:31.974775572,1,194.0,91.0,-0.2852403764509418,0.2687894764509418,0.0,0.0164509
275,2023-07-03 08:11:31.974776757,1,194.0,173.0,-0.2792860119548112,0.2627212119548112,0.0,0.0165648
276,2023-07-03 08:11:36.545404693,1,194.05,93.0,-0.04187581820430157,0.025398218204301576,0.0,0.0164776
277,2023-07-03 08:11:38.593508558,1,194.05,124.0,-0.06724023640860316,0.05079643640860315,0.0,0.0164438
278,2023-07-03 08:11:43.012969083,1,194.06,212.0,-0.10706111803553561,0.08031621803554471,0.009999999999990905,0.0167449
279,2023-07-03 08:11:43.012969083,1,194.07,109.0,-0.09706111803554471,0.08031621803554471,0.0,0.0167449
280,2023-07-03 08:11:43.012969083,1,194.07,84.0,-0.21633742322318286,0.17959252322317262,0.020000000000010232,0.0167449
281,2023-07-03 08:11:43.012969083,2,194.07,192.0,-0.1585504755001747,0.12180557550016448,0.020000000000010232,0.0167449
283,2023-07-03 08:11:49.346960376,1,194.09,134.0,-0.18571900293687338,0.11912820293689044,0.04999999999998295,0.0165908
285,2023-07-03 08:11:53.827974700,2,194.13,116.0,-0.22622682322317378,0.17959252322317262,0.030000000000001137,0.0166343
287,2023-07-03 08:12:08.201425701,2,194.13,70.0,-0.04184491820430158,0.025398218204301576,0.0,0.0164467
288,2023-07-03 08:12:20.534334413,2,194.1,195.0,-0.07720383640862248,0.05079643640860315,0.010000000000019327,0.0164074
290,2023-07-03 08:12:25.584954214,2,194.09,154.0,-0.0620037182043118,0.025398218204301576,0.020000000000010232,0.0166055
291,2023-07-03 08:12:25.584954214,1,194.09,108.0,-0.08059650435158133,0.04399100435157111,0.020000000000010232,0.0166055
293,2023-07-03 08:12:52.399619461,1,194.11,73.0,-0.19602372322317263,0.17959252322317262,0.0,0.0164312
295,2023-07-03 08:13:17.261467870,1,194.11,164.0,-0.05239440464463453,0.03591850464463453,0.0,0.0164759
297,2023-07-03 08:13:30.034845490,2,194.11,100.0,-0.06047120435157111,0.04399100435157111,0.0,0.0164802
299,2023-07-03 08:13:36.245226028,2,194.09,236.0,-0.062137518204311806,0.025398218204301576,0.020000000000010232,0.0167393
300,2023-07-03 08:13:36.245226028,2,194.09,63.0,-0.21633182322318284,0.17959252322317262,0.020000000000010232,0.0167393
301,2023-07-03 08:13:36.245226028,1,194.09,187.0,-0.07265780464464476,0.03591850464463453,0.020000000000010232,0.0167393
302,2023-07-03 08:13:36.245226028,2,194.09,76.0,-0.09895197497641592,0.062212674976405695,0.020000000000010232,0.0167393
303,2023-07-03 08:13:48.805647196,1,194.08,145.0,-0.1415133307550225,0.09503143075502138,0.030000000000001137,0.0164819
304,2023-07-03 08:13:54.998093551,1,194.05,75.0,-0.14840310928927133,0.07183700928926906,0.060000000000002274,0.0165661
306,2023-07-03 08:13:54.998109423,1,194.05,70.0,-0.14856650928927134,0.07183700928926906,0.060000000000002274,0.0167295
307,2023-07-03 08:13:54.998109423,2,194.05,123.0,-0.2563220232231749,0.17959252322317262,0.060000000000002274,0.0167295
308,2023-07-03 08:13:54.998109423,2,194.05,185.0,-0.2087025130547156,0.13197301305471332,0.060000000000002274,0.0167295
310,2023-07-03 08:14:13.810494734,2,194.11,114.0,-0.04183121820430158,0.025398218204301576,0.0,0.016433
313,2023-07-03 08:14:27.759016393,1,194.06,176.0,-0.4966929435157031,0.43991004351571106,0.03999999999999204,0.0167829
315,2023-07-03 08:14:27.759016393,2,194.04,201.0,-0.157099118035547,0.08031621803554471,0.060000000000002274,0.0167829
316,2023-07-03 08:14:27.759016393,2,194.04,234.0,-0.157099118035547,0.08031621803554471,0.060000000000002274,0.0167829
317,2023-07-03 08:14:27.759016393,2,194.03,177.0,-0.26669442322316583,0.17959252322317262,0.06999999999999318,0.0171019
318,2023-07-03 08:14:27.759016393,2,194.03,51.0,-0.26669442322316583,0.17959252322317262,0.06999999999999318,0.0171019
322,2023-07-03 08:14:40.246229834,1,194.07,164.0,-0.04187971820430157,0.025398218204301576,0.0,0.0164815
323,2023-07-03 08:14:45.457003155,1,194.02,69.0,-0.14712971803552766,0.08031621803554471,0.04999999999998295,0.0168135
324,2023-07-03 08:14:45.457003155,2,194.02,194.0,-0.14712971803552766,0.08031621803554471,0.04999999999998295,0.0168135
325,2023-07-03 08:14:45.457003155,2,194.01,39.0,-0.10870710928925087,0.07183700928926906,0.01999999999998181,0.0168701
334,2023-07-03 08:15:34.807292509,1,194.05,78.0,-0.5744389640860145,0.5079643640860315,0.04999999999998295,0.0164746
336,2023-07-03 08:15:48.139748433,1,194.05,169.0,-0.1172767364085861,0.05079643640860315,0.04999999999998295,0.0164803
337,2023-07-03 08:15:48.500381446,1,194.05,133.0,-0.4256459464463282,0.35918504644634525,0.04999999999998295,0.0164609
338,2023-07-03 08:16:05.159436941,2,194.05,70.0,-0.3574012942294756,0.29069589422949266,0.04999999999998295,0.0167054
339,2023-07-03 08:16:05.159436941,1,194.03,242.0,-0.2662979232231658,0.17959252322317262,0.06999999999999318,0.0167054
342,2023-07-03 08:16:13.914513303,2,194.02,241.0,-0.2998780456343967,0.2031857456344126,0.07999999999998408,0.0166923
343,2023-07-03 08:16:13.914513303,2,194.02,73.0,-0.1770085180355288,0.08031621803554471,0.07999999999998408,0.0166923
345,2023-07-03 08:16:13.914513303,1,194.02,254.0,-0.1326108046446186,0.03591850464463453,0.07999999999998408,0.0166923
346,2023-07-03 08:16:13.914513303,1,194.02,216.0,-0.35106448204299984,0.25398218204301576,0.07999999999998408,0.0170823
348,2023-07-03 08:16:13.914513303,2,194.02,132.0,-0.1773985180355288,0.08031621803554471,0.07999999999998408,0.0170823
349,2023-07-03 08:16:13.914513303,1,194.02,223.0,-0.1773985180355288,0.08031621803554471,0.07999999999998408,0.0170823
350,2023-07-03 08:16:13.914513303,2,194.02,63.0,-0.1773985180355288,0.08031621803554471,0.07999999999998408,0.0170823
352,2023-07-03 08:16:27.882453290,2,194.01,212.0,-0.10705501803556404,0.08031621803554471,0.010000000000019327,0.0167388
355,2023-07-03 08:16:27.882453290,1,194.0,118.0,-0.08753523640861338,0.05079643640860315,0.020000000000010232,0.0167388
357,2023-07-03 08:16:27.882453290,2,194.0,148.0,-0.0940376424122012,0.056792142412190966,0.020000000000010232,0.0172455
358,2023-07-03 08:16:27.882453290,1,194.0,81.0,-0.21683802322318285,0.17959252322317262,0.020000000000010232,0.0172455
360,2023-07-03 08:16:27.882453290,1,194.0,190.0,-0.0626437182043118,0.025398218204301576,0.020000000000010232,0.0172455
363,2023-07-03 08:16:34.421319166,2,193.97,55.0,-0.09224441820431295,0.025398218204301576,0.05000000000001137,0.0168462
364,2023-07-03 08:16:34.421319166,1,193.97,75.0,-0.09224441820431295,0.025398218204301576,0.05000000000001137,0.0168462
365,2023-07-03 08:16:34.421319166,1,193.96,60.0,-0.10224441820430386,0.025398218204301576,0.060000000000002274,0.0168462
366,2023-07-03 08:16:34.421319166,1,193.95,100.0,-0.14363834241221257,0.056792142412190966,0.0700000000000216,0.0168462
371,2023-07-03 08:16:43.264965245,1,193.93,195.0,-0.12244491820428566,0.025398218204301576,0.07999999999998408,0.0170467
372,2023-07-03 08:16:43.264965245,1,193.91,107.0,-0.16103770435156542,0.04399100435157111,0.09999999999999432,0.0170467
373,2023-07-03 08:16:43.264965245,1,193.91,116.0,-0.1424449182042959,0.025398218204301576,0.09999999999999432,0.0170467
374,2023-07-03 08:16:43.264965245,2,193.91,247.0,-0.29663922322316694,0.17959252322317262,0.09999999999999432,0.0170467
375,2023-07-03 08:16:43.264965245,2,193.91,159.0,-0.20502870870313655,0.08798200870314223,0.09999999999999432,0.0170467
376,2023-07-03 08:17:00.732927618,1,193.99,223.0,-0.07865247497640569,0.062212674976405695,0.0,0.0164398
377,2023-07-03 08:17:06.716469670,2,194.0,175.0,-0.06190541820431181,0.025398218204301576,0.020000000000010232,0.0165072
378,2023-07-03 08:17:13.876550409,1,194.01,236.0,-0.20611212322319195,0.17959252322317262,0.010000000000019327,0.0165196
380,2023-07-03 08:17:20.959388580,1,193.9,75.0,-0.09344734241217277,0.056792142412190966,0.01999999999998181,0.0166552
381,2023-07-03 08:17:20.959388580,2,193.9,227.0,-0.11697141803552652,0.08031621803554471,0.01999999999998181,0.0166552
384,2023-07-03 08:17:24.981863912,2,193.9,161.0,-0.07095880435156202,0.04399100435157111,0.009999999999990905,0.0169678
385,2023-07-03 08:17:24.981863912,1,193.9,197.0,-0.0891804749763966,0.062212674976405695,0.009999999999990905,0.0169678
387,2023-07-03 08:17:24.981863912,1,193.9,129.0,-0.052366018204292486,0.025398218204301576,0.009999999999990905,0.0169678
388,2023-07-03 08:17:24.982250127,1,193.9,161.0,-0.10268465461289564,0.07619465461290473,0.009999999999990905,0.01649
389,2023-07-03 08:17:25.912153251,2,193.9,63.0,-0.10684831803553563,0.08031621803554471,0.009999999999990905,0.0165321
390,2023-07-03 08:17:25.912153251,1,193.91,208.0,-0.13566030293689044,0.11912820293689044,0.0,0.0165321
393,2023-07-03 08:17:35.714288710,1,193.85,79.0,-0.08183921820429362,0.025398218204301576,0.03999999999999204,0.016441
394,2023-07-03 08:17:36.190390825,1,193.85,239.0,-0.09243820464462657,0.03591850464463453,0.03999999999999204,0.0165197
396,2023-07-03 08:17:48.329696447,2,193.88,190.0,-0.10676671803553561,0.08031621803554471,0.009999999999990905,0.0164505
398,2023-07-03 08:17:54.959833561,2,193.85,222.0,-0.10188461820430385,0.025398218204301576,0.060000000000002274,0.0164864
399,2023-07-03 08:18:03.109875226,1,193.85,64.0,-0.3267072395131577,0.25014343951315543,0.060000000000002274,0.0165638
401,2023-07-03 08:18:05.796572937,2,193.83,110.0,-0.2762778232231567,0.17959252322317262,0.07999999999998408,0.0166853
402,2023-07-03 08:18:05.796572937,1,193.83,68.0,-0.2762778232231567,0.17959252322317262,0.07999999999998408,0.0166853
404,2023-07-03 08:18:57.374118580,2,193.83,154.0,-0.2761457232231567,0.17959252322317262,0.07999999999998408,0.0165532
405,2023-07-03 08:18:57.374118580,2,193.82,118.0,-0.28614572322317605,0.17959252322317262,0.09000000000000341,0.0165532
406,2023-07-03 08:19:25.349414630,2,193.85,141.0,-0.27046058204301576,0.25398218204301576,0.0,0.0164784
408,2023-07-03 08:19:37.914899610,2,193.82,218.0,-0.3004603820430169,0.25398218204301576,0.030000000000001137,0.0164782
411,2023-07-03 08:20:15.556208370,1,193.85,117.0,-0.45641754351571107,0.43991004351571106,0.0,0.0165075
413,2023-07-03 08:20:16.839904836,2,193.85,188.0,-0.3756237464463452,0.35918504644634525,0.0,0.0164387
415,2023-07-03 08:20:36.489524962,2,193.85,155.0,-0.08259740464463566,0.03591850464463453,0.030000000000001137,0.0166789
416,2023-07-03 08:20:36.489524962,1,193.85,206.0,-0.3006610820430169,0.25398218204301576,0.030000000000001137,0.0166789
418,2023-07-03 08:20:36.512049191,2,193.83,142.0,-0.3204239820429987,0.25398218204301576,0.04999999999998295,0.0164418
419,2023-07-03 08:20:41.342172147,2,193.83,158.0,-0.28939606024594355,0.22286846024596063,0.04999999999998295,0.0165276
420,2023-07-03 08:21:04.641439601,2,193.83,244.0,-0.13835307550016449,0.12180557550016448,0.0,0.0165475
422,2023-07-03 08:21:09.013747812,1,193.83,95.0,-0.2330942545014985,0.16654725450151556,0.04999999999998295,0.016547
423,2023-07-03 08:21:16.742075233,2,193.82,205.0,-0.13878037497640797,0.062212674976405695,0.060000000000002274,0.0165677
424,2023-07-03 08:21:16.742075233,1,193.82,205.0,-0.16080406012724469,0.08423636012724241,0.060000000000002274,0.0165677
427,2023-07-03 08:22:02.484047215,2,193.82,208.0,-0.13070566012724355,0.08423636012724241,0.030000000000001137,0.0164693
428,2023-07-03 08:22:03.647358471,1,193.82,164.0,-0.07184191820430272,0.025398218204301576,0.030000000000001137,0.0164437
431,2023-07-03 08:22:05.585438246,2,193.81,53.0,-0.08252741820429361,0.025398218204301576,0.03999999999999204,0.0171292
432,2023-07-03 08:22:05.585438246,2,193.81,93.0,-0.08252741820429361,0.025398218204301576,0.03999999999999204,0.0171292
435,2023-07-03 08:22:05.585438246,2,193.81,198.0,-0.09075430435157225,0.04399100435157111,0.030000000000001137,0.0167633
441,2023-07-03 08:22:25.644010327,1,193.8,145.0,-0.0721638182043027,0.025398218204301576,0.030000000000001137,0.0167656
444,2023-07-03 08:22:25.644010327,2,193.79,145.0,-0.10216141820430386,0.025398218204301576,0.060000000000002274,0.0167632
448,2023-07-03 08:22:30.077803363,1,193.77,222.0,-0.10216141820430386,0.025398218204301576,0.060000000000002274,0.0167632
449,2023-07-03 08:22:30.077803363,1,193.76,212.0,-0.11216141820432318,0.025398218204301576,0.0700000000000216,0.0167632
450,2023-07-03 08:22:30.077803363,1,193.74,103.0,-0.15755963640860657,0.05079643640860315,0.09000000000000341,0.0167632
451,2023-07-03 08:22:33.567677034,2,193.79,77.0,-0.2362786232231931,0.17959252322317262,0.040000000000020464,0.0166861
452,2023-07-03 08:22:33.567677034,2,193.79,146.0,-0.2362786232231931,0.17959252322317262,0.040000000000020464,0.0166861
453,2023-07-03 08:22:33.567677034,2,193.8,111.0,-0.12700231803554585,0.08031621803554471,0.030000000000001137,0.0166861
454,2023-07-03 08:22:33.567677034,1,193.82,219.0,-0.10700231803556404,0.08031621803554471,0.010000000000019327,0.0166861
455,2023-07-03 08:22:33.567677034,2,193.82,147.0,-0.10737381803556403,0.08031621803554471,0.010000000000019327,0.0170576
456,2023-07-03 08:22:33.567677034,2,193.83,246.0,-0.27103978204301576,0.25398218204301576,0.0,0.0170576
457,2023-07-03 08:22:33.567677034,2,193.83,29.0,-0.544441240936876,0.518024040936885,0.009999999999990905,0.0164172
463,2023-07-03 08:22:56.079636722,1,193.84,69.0,-0.18508802184874001,0.1586118218487491,0.009999999999990905,0.0164762
464,2023-07-03 08:23:16.384196725,2,193.78,69.0,-0.11707721803555494,0.08031621803554471,0.020000000000010232,0.016761
470,2023-07-03 08:24:45.289544720,1,193.77,203.0,-0.07215921820430271,0.025398218204301576,0.030000000000001137,0.016761
471,2023-07-03 08:24:45.289544720,1,193.77,162.0,-0.11395836911273659,0.06719736911273545,0.030000000000001137,0.016761
473,2023-07-03 08:25:22.316574074,2,193.8,115.0,-0.12419621393390358,0.10775551393390358,0.0,0.0164407
476,2023-07-03 08:25:38.346434624,1,193.77,199.0,-0.07255401820430271,0.025398218204301576,0.030000000000001137,0.0171558
478,2023-07-03 08:25:38.346434624,1,193.77,186.0,-0.12747201803554586,0.08031621803554471,0.030000000000001137,0.0171558
479,2023-07-03 08:25:38.346434624,2,193.77,175.0,-0.2137030545015167,0.16654725450151556,0.030000000000001137,0.0171558
480,2023-07-03 08:25:38.346434624,1,193.77,93.0,-0.22674832322317376,0.17959252322317262,0.030000000000001137,0.0171558
481,2023-07-03 08:25:38.346434624,2,193.76,180.0,-0.10114680435159157,0.04399100435157111,0.040000000000020464,0.0171558
482,2023-07-03 08:25:48.132483533,2,193.76,158.0,-0.11868137497642617,0.062212674976405695,0.040000000000020464,0.0164687
483,2023-07-03 08:25:53.714077306,2,193.76,61.0,-0.07323964241219097,0.056792142412190966,0.0,0.0164475
484,2023-07-03 08:26:11.272116337,2,193.75,109.0,-0.14002788482437284,0.11358428482438193,0.009999999999990905,0.0164436
485,2023-07-03 08:26:14.318742113,2,193.75,45.0,-0.12706711803554585,0.08031621803554471,0.030000000000001137,0.0167509
492,2023-07-03 08:26:23.813145405,1,193.76,251.0,-0.26806557997891334,0.23138877997890311,0.020000000000010232,0.0166768
493,2023-07-03 08:26:23.813145405,2,193.76,129.0,-0.11699301803555495,0.08031621803554471,0.020000000000010232,0.0166768
496,2023-07-03 08:27:04.023548544,2,193.78,122.0,-0.12423481393390358,0.10775551393390358,0.0,0.0164793
500,2023-07-03 08:27:49.011014958,1,193.78,183.0,-0.2491430391673022,0.21249673916729198,0.020000000000010232,0.0166463
501,2023-07-03 08:27:49.011014958,2,193.78,183.0,-0.1084833092892793,0.07183700928926906,0.020000000000010232,0.0166463
503,2023-07-03 08:28:02.822018900,1,193.79,185.0,-0.19892249684501193,0.1722590968449926,0.010000000000019327,0.0166634
506,2023-07-03 08:28:02.822018900,2,193.8,58.0,-0.04206161820430157,0.025398218204301576,0.0,0.0166634
508,2023-07-03 08:28:41.168657744,2,193.76,127.0,-0.08117740435158136,0.04399100435157111,0.020000000000010232,0.0171864
509,2023-07-03 08:28:41.168657744,1,193.75,74.0,-0.22677892322317378,0.17959252322317262,0.030000000000001137,0.0171864
510,2023-07-03 08:28:41.168657744,2,193.75,74.0,-0.3211685820430271,0.25398218204301576,0.05000000000001137,0.0171864
514,2023-07-03 08:28:41.168657744,1,193.73,172.0,-0.09258461820431295,0.025398218204301576,0.05000000000001137,0.0171864
516,2023-07-03 08:29:25.851465837,2,193.75,64.0,-0.13442200870314336,0.08798200870314223,0.030000000000001137,0.01644
517,2023-07-03 08:29:25.851498092,1,193.75,117.0,-0.1032314424121921,0.056792142412190966,0.030000000000001137,0.0164393
518,2023-07-03 08:29:42.468597816,2,193.73,94.0,-0.13364696911274682,0.06719736911273545,0.05000000000001137,0.0164496
520,2023-07-03 08:29:42.783672090,1,193.73,203.0,-0.09230321820431295,0.025398218204301576,0.05000000000001137,0.016905
522,2023-07-03 08:29:42.783672090,1,193.72,251.0,-0.10230321820430385,0.025398218204301576,0.060000000000002274,0.016905
523,2023-07-03 08:29:42.783672090,1,193.72,169.0,-0.10230321820430385,0.025398218204301576,0.060000000000002274,0.016905
525,2023-07-03 08:29:42.783672090,1,193.72,63.0,-0.10230321820430385,0.025398218204301576,0.060000000000002274,0.016905
528,2023-07-03 08:30:32.158881684,2,193.76,90.0,-0.05242450464463453,0.03591850464463453,0.0,0.016506
530,2023-07-03 08:31:01.289505155,2,193.76,66.0,-0.17355229102150901,0.12699109102150788,0.030000000000001137,0.0165612
533,2023-07-03 08:31:34.440580231,2,193.77,110.0,-0.21632062322315443,0.17959252322317262,0.01999999999998181,0.0167281
534,2023-07-03 08:31:39.554299736,2,193.78,152.0,-0.10683771803553563,0.08031621803554471,0.009999999999990905,0.0165215
